"","coef","param","sort","mean","lb","ub","rhat"
"566","b[2,23]","b[2,WA]",506,-0.0855461287811008,-0.112916882819714,-0.0573049966422019,0.999634597448545
"716","b[3,23]","b[3,WA]",507,-0.104375442134703,-0.131536769515518,-0.0762049567293479,1.00048257041916
"766","b[4,23]","b[4,WA]",508,-0.17072388722068,-0.198247571657319,-0.143728069299887,0.99998118771244
"816","b[5,23]","b[5,WA]",509,0.00407596183182308,-0.0231802697957207,0.0318480125683129,0.999949566958601
"866","b[6,23]","b[6,WA]",510,0.0846045268116052,0.0572861432146723,0.112935151718566,0.999849960374966
"916","b[7,23]","b[7,WA]",511,-0.0223452006539299,-0.0498832611992961,0.00476678010245151,1.00064462143804
"966","b[8,23]","b[8,WA]",512,0.0500774396854004,0.022104533521713,0.0773758051645476,1.00125293476153
"1016","b[9,23]","b[9,WA]",513,-0.0130131684704438,-0.0395742925374085,0.0140835228726067,1.00046151146751
"66","b[10,23]","b[10,WA]",514,0.0435211521893393,0.0173230240036297,0.0708304351564704,0.99974479116336
"116","b[11,23]","b[11,WA]",515,-0.0689200801041478,-0.0959630820699938,-0.0412729764716174,0.999949977532292
"166","b[12,23]","b[12,WA]",516,-0.102016215702165,-0.128027411002417,-0.0752377575273662,1.00121278554229
"216","b[13,23]","b[13,WA]",517,-0.0917507357771896,-0.118021868450027,-0.0662028748730898,1.00011483483268
"266","b[14,23]","b[14,WA]",518,-0.0868700500213434,-0.112792882437469,-0.0602412059609819,1.00011669211351
"316","b[15,23]","b[15,WA]",519,-0.082790825143607,-0.108895388371879,-0.0566770103721879,1.00022484667978
"366","b[16,23]","b[16,WA]",520,-0.064709432481644,-0.0907653044245744,-0.0383583659317506,0.999668178278144
"416","b[17,23]","b[17,WA]",521,-0.0658976736806405,-0.0921017708199739,-0.0390595398090511,1.00089148194653
"466","b[18,23]","b[18,WA]",522,-0.0629799539028151,-0.0912034651975104,-0.0353192201184495,1.00100096016712
"516","b[19,23]","b[19,WA]",523,-0.101164988902811,-0.128014633927329,-0.0735929030696048,1.00048582914693
"616","b[20,23]","b[20,WA]",524,-0.0126290793485017,-0.0378141216215244,0.0125368077180282,0.999589089118478
"666","b[21,23]","b[21,WA]",525,-0.129142440049872,-0.157732659989968,-0.100288140187538,1.00219663207022
"17","b[1,24]","b[1,WI]",526,-0.0357277580152427,-0.0657242190622931,-0.00719750911567721,1.00051527357651
"567","b[2,24]","b[2,WI]",527,0.268297865052978,0.239576728420687,0.297149805407566,1.00031933725029
"717","b[3,24]","b[3,WI]",528,0.120345253873874,0.0930905096763203,0.149072152725498,0.999904619959409
"767","b[4,24]","b[4,WI]",529,0.168020631009307,0.139949535883259,0.195348168189245,0.999922772440252
"817","b[5,24]","b[5,WI]",530,0.133207298938573,0.106325499874641,0.159284421561991,1.00082416382298
"867","b[6,24]","b[6,WI]",531,0.0581120031504554,0.0313549749402242,0.0853240762693978,1.00045909239966
"917","b[7,24]","b[7,WI]",532,0.100144247873465,0.0720769678260574,0.127446497846383,1.00015904642423
"967","b[8,24]","b[8,WI]",533,0.13348436710258,0.105549986990708,0.16128719603033,1.0001064520995
"1017","b[9,24]","b[9,WI]",534,0.111312555072659,0.0847163023700493,0.138223310888216,1.00075523320696
"67","b[10,24]","b[10,WI]",535,0.179779590178077,0.152928336477136,0.206261783234594,1.00004899235482
"117","b[11,24]","b[11,WI]",536,0.14437376557964,0.118697794796019,0.170230386672029,0.999979859407263
"167","b[12,24]","b[12,WI]",537,0.129835600806637,0.104261233664279,0.154631947495705,1.00138503311637
"217","b[13,24]","b[13,WI]",538,0.136289413339714,0.110290000743376,0.162600231230685,1.00018113342026
"267","b[14,24]","b[14,WI]",539,0.121736941211868,0.0955435464490426,0.147494573483623,1.00002807445483
"317","b[15,24]","b[15,WI]",540,0.179341056859231,0.15301637732919,0.206383043914833,1.00012012056383
"367","b[16,24]","b[16,WI]",541,0.0628556539192023,0.0373075085906686,0.0893342924671178,1.00006694666388
"417","b[17,24]","b[17,WI]",542,0.0541098847125492,0.0268467927056678,0.0812618286315802,0.999594478130074
"467","b[18,24]","b[18,WI]",543,0.0661379711125549,0.0379761371173731,0.0939210183260954,1.00024861568685
"517","b[19,24]","b[19,WI]",544,0.0476308532366064,0.0201433369524095,0.0746243060783098,1.00054551857713
"617","b[20,24]","b[20,WI]",545,0.0215468398532203,-0.00310675118703819,0.0460144121546095,0.99966340990013
"667","b[21,24]","b[21,WI]",546,0.0614621439536504,0.0324849518099975,0.0909786221264925,1.00030293029686
"18","b[1,25]","b[1,AK]",547,0.00819380240394185,-0.0197918070516756,0.0374260631276366,0.99973529308936
"568","b[2,25]","b[2,AK]",548,0.385329085610731,0.358004653112957,0.412156958486203,1.00138383464843
"718","b[3,25]","b[3,AK]",549,0.246613523665273,0.219851285071956,0.272806593894561,1.00172547550218
"768","b[4,25]","b[4,AK]",550,0.248504835498679,0.221907131103927,0.275249302482171,1.00167091429726
"818","b[5,25]","b[5,AK]",551,0.315631663313676,0.288447035835536,0.343754630797585,1.00039151057927
"868","b[6,25]","b[6,AK]",552,0.149649529658166,0.122300033479405,0.176731873884094,0.999944991011126
"918","b[7,25]","b[7,AK]",553,0.0581958364453752,0.0309682026351379,0.0869513325371022,1.00010784280866
"968","b[8,25]","b[8,AK]",554,0.149294679622294,0.121538068066899,0.176301728370683,1.00056864371602
"1018","b[9,25]","b[9,AK]",555,0.125512122335748,0.0984145146940875,0.152602505618937,0.999698454750742
"68","b[10,25]","b[10,AK]",556,0.140751479531659,0.114544076048423,0.168010009945815,0.999718935863002
"118","b[11,25]","b[11,AK]",557,0.14919521460962,0.124640113403951,0.175119948200153,0.999687566083633
"168","b[12,25]","b[12,AK]",558,0.167213586409494,0.14090616115577,0.192311125622929,0.999977091262032
"218","b[13,25]","b[13,AK]",559,0.156822701930539,0.131332055380696,0.183441049977682,1.00060828592429
"268","b[14,25]","b[14,AK]",560,0.164307835683821,0.138303047699237,0.189934388135996,1.00035630372399
"318","b[15,25]","b[15,AK]",561,0.167369661086576,0.140910859255298,0.193348583024089,1.00020782870569
"368","b[16,25]","b[16,AK]",562,0.171774328052067,0.14507905575486,0.197242951270528,0.999627566321935
"418","b[17,25]","b[17,AK]",563,0.17099111707782,0.14397482110429,0.198779159375076,0.99975197487506
"468","b[18,25]","b[18,AK]",564,0.168355559420842,0.140780065172968,0.197289148283566,0.999840030067285
"518","b[19,25]","b[19,AK]",565,0.155334202331562,0.12790852596689,0.182586954688281,0.999841571301776
"618","b[20,25]","b[20,AK]",566,0.138070552594331,0.112908461341357,0.16337580336823,1.00176852663512
"668","b[21,25]","b[21,AK]",567,0.162638488711292,0.13497408392196,0.191143983803227,0.999662308161897
"19","b[1,26]","b[1,AL]",568,0.0540077750893467,0.0245623014666648,0.0828462586991178,1.00030056373054
"569","b[2,26]","b[2,AL]",569,0.0439341229117441,0.0165859565264434,0.072058720032671,1.00021294836061
"719","b[3,26]","b[3,AL]",570,-0.0137331437702011,-0.0415787469999502,0.0140153327533705,1.00204636466386
"769","b[4,26]","b[4,AL]",571,0.0234300945948217,-0.00437410377310316,0.0503579104084541,1.00006778814496
"819","b[5,26]","b[5,AL]",572,0.142829373824898,0.114955919786797,0.17068895226123,1.00016399099567
"869","b[6,26]","b[6,AL]",573,-0.00873257838651388,-0.0372266776088058,0.0185316092020761,0.999681409375534
"919","b[7,26]","b[7,AL]",574,0.0963796341233621,0.0692983609844477,0.123541960596956,1.00110739391388
"969","b[8,26]","b[8,AL]",575,0.0773453630861943,0.0522905007566009,0.104808291145885,1.0016430618732
"1019","b[9,26]","b[9,AL]",576,0.152540884927183,0.125269450442949,0.180200058862925,1.00054712781123
"69","b[10,26]","b[10,AL]",577,0.0223641593836151,-0.00434353979600082,0.0489374460585264,1.00024807145871
"119","b[11,26]","b[11,AL]",578,0.0168761684684542,-0.00922308890895661,0.0426466517146903,1.00003895467112
"169","b[12,26]","b[12,AL]",579,0.0453415332670577,0.0201294140478098,0.0709858479346475,1.00093197858289
"219","b[13,26]","b[13,AL]",580,0.0305411400701469,0.00467777356637191,0.0566163005812236,1.00108161631641
"269","b[14,26]","b[14,AL]",581,0.0403554157021611,0.0152447775483915,0.0653878662095013,1.00100164744622
"319","b[15,26]","b[15,AL]",582,0.0409764377196449,0.0140562392922163,0.0676640961984035,1.00112841023983
"369","b[16,26]","b[16,AL]",583,0.0479293972655845,0.0216832709328328,0.0743916799311357,1.00045780737162
"419","b[17,26]","b[17,AL]",584,0.0450070424940657,0.018664790002532,0.0722302164420271,1.00043014243572
"469","b[18,26]","b[18,AL]",585,0.0444595627783759,0.0151266532465457,0.0717373045071914,1.00013881098882
"519","b[19,26]","b[19,AL]",586,0.0312187160868208,0.00335177536234109,0.0599657357288307,1.00033547320314
"619","b[20,26]","b[20,AL]",587,0.00837302472869006,-0.017352800771557,0.0336284630053726,1.00103247160027
"669","b[21,26]","b[21,AL]",588,0.0431592826115812,0.0147263411694415,0.0725356742282106,1.00104981483836
"20","b[1,27]","b[1,AR]",589,0.0322803288826378,0.00302989986710213,0.0609170786885434,1.00159983109088
"570","b[2,27]","b[2,AR]",590,-0.176976736130776,-0.204598569913274,-0.149664535729519,0.999685085612144
"720","b[3,27]","b[3,AR]",591,-0.15524657056075,-0.182460579145508,-0.127674535957806,1.00044800812433
"770","b[4,27]","b[4,AR]",592,-0.161998615417266,-0.190363025083825,-0.134178242156575,1.0000255827859
"820","b[5,27]","b[5,AR]",593,-0.163220117442167,-0.190904122859579,-0.13548695394044,0.999525451557988
"870","b[6,27]","b[6,AR]",594,-0.185318696067974,-0.212527075518765,-0.1585520840455,0.999756371734193
"920","b[7,27]","b[7,AR]",595,-0.118611674961176,-0.14637856098565,-0.0905424917243248,1.00042121177019
"970","b[8,27]","b[8,AR]",596,-0.102580757572693,-0.129441885267145,-0.0758777921493294,1.00002995846465
"1020","b[9,27]","b[9,AR]",597,-0.0823312777192244,-0.109969029793042,-0.055030771148257,0.999808127359102
"70","b[10,27]","b[10,AR]",598,-0.0946599258605628,-0.121855320857012,-0.0686210865692407,1.000592304869
"120","b[11,27]","b[11,AR]",599,-0.0706934711490256,-0.0974970030569428,-0.0441686888100019,0.999809148022662
"170","b[12,27]","b[12,AR]",600,-0.0608848099091046,-0.0870359411064085,-0.034352011525655,1.00039916398946
"220","b[13,27]","b[13,AR]",601,-0.0669840893216579,-0.0940385626182166,-0.0410860413462357,1.0018427464027
"270","b[14,27]","b[14,AR]",602,-0.060708240239829,-0.0866578799718715,-0.0342237923474024,1.00036579815308
"320","b[15,27]","b[15,AR]",603,-0.0577831262101697,-0.0839150288005894,-0.0308978728187826,1.00000742432583
"370","b[16,27]","b[16,AR]",604,-0.0534202880397871,-0.0802762990932663,-0.0277634309654402,0.999803816040843
"420","b[17,27]","b[17,AR]",605,-0.0544783557214241,-0.0801461612629799,-0.0276814670271482,1.00020921553996
"470","b[18,27]","b[18,AR]",606,-0.0552559244021343,-0.0834125194485218,-0.0272292923161906,1.00105898117421
"520","b[19,27]","b[19,AR]",607,-0.0735836469459667,-0.101369322591134,-0.0464940898722814,1.00021508252361
"620","b[20,27]","b[20,AR]",608,-0.0751279710753022,-0.101114948952737,-0.0498230754099165,1.0011713931857
"670","b[21,27]","b[21,AR]",609,-0.0700704054838776,-0.0977741907656132,-0.0413258362458784,1.00101125521054
"21","b[1,28]","b[1,AZ]",610,0.201201300375041,0.171069701766536,0.230603773266408,1.00003541804766
"571","b[2,28]","b[2,AZ]",611,-0.210133675174464,-0.238500169819963,-0.182316379133709,1.00024351055429
"721","b[3,28]","b[3,AZ]",612,-0.0360733235566702,-0.0635447382141911,-0.00897808443172815,1.00021370579148
"771","b[4,28]","b[4,AZ]",613,-0.159422095335404,-0.186591430412794,-0.13325288430275,1.00048026955437
"821","b[5,28]","b[5,AZ]",614,-0.071110449249088,-0.0991573886510432,-0.0434231410255253,1.00007953507127
"871","b[6,28]","b[6,AZ]",615,-0.134838868998628,-0.161859188126113,-0.107432322814763,1.00046017149646
"921","b[7,28]","b[7,AZ]",616,-0.2074885391874,-0.233984958314205,-0.180373078401495,1.00012172177433
"971","b[8,28]","b[8,AZ]",617,-0.133098400980795,-0.16029820118171,-0.105194288100895,1.00061290596962
"1021","b[9,28]","b[9,AZ]",618,-0.143098322891531,-0.169631854211877,-0.116291964356651,1.00026543706224
"71","b[10,28]","b[10,AZ]",619,-0.137861698050255,-0.163977742491156,-0.111347661890089,0.99985494477182
"121","b[11,28]","b[11,AZ]",620,-0.124788983483698,-0.150801633303736,-0.0982467756856859,0.999763017134181
"171","b[12,28]","b[12,AZ]",621,-0.108490515670584,-0.133666671014228,-0.0843347961880059,1.0009969059776
"221","b[13,28]","b[13,AZ]",622,-0.119764790948642,-0.146181643974361,-0.0934464934296712,1.00012414367694
"271","b[14,28]","b[14,AZ]",623,-0.108473126290305,-0.134479624073403,-0.0822147832545239,0.999736764033062
"321","b[15,28]","b[15,AZ]",624,-0.109443490035165,-0.135630235786928,-0.0828562109032614,1.0014556323234
"371","b[16,28]","b[16,AZ]",625,-0.10202711838482,-0.128707204646606,-0.0767253318211584,1.00198326930641
"421","b[17,28]","b[17,AZ]",626,-0.105027729989735,-0.130444660662148,-0.0778948064319908,1.00211338593566
"471","b[18,28]","b[18,AZ]",627,-0.105728223665566,-0.133930121234503,-0.0780494350912893,1.00060618332318
"521","b[19,28]","b[19,AZ]",628,-0.127553640079949,-0.155092515211563,-0.099034426908506,1.00153097480405
"621","b[20,28]","b[20,AZ]",629,-0.108899373317141,-0.134580030543297,-0.0836406315319448,1.00168620653525
"671","b[21,28]","b[21,AZ]",630,-0.131839304737149,-0.1611233202936,-0.103069732640346,0.999866178566311
"22","b[1,29]","b[1,FL]",631,-0.0343632803913189,-0.0636970411546642,-0.00553623577986504,1.0021886482827
"572","b[2,29]","b[2,FL]",632,0.072726513183262,0.0449052497169078,0.101293270116148,1.00129347138897
"722","b[3,29]","b[3,FL]",633,0.146212965787497,0.119099256520543,0.173959925941584,1.00088089958493
"772","b[4,29]","b[4,FL]",634,0.110073976645243,0.082170703454621,0.137304961643396,0.99990551904481
"822","b[5,29]","b[5,FL]",635,0.0640689238718476,0.0365092757728861,0.0912405032773603,0.999643321770602
"872","b[6,29]","b[6,FL]",636,0.1276914673224,0.100210682756029,0.154139510487748,1.00004420552034
"922","b[7,29]","b[7,FL]",637,0.103433942281916,0.077111278615134,0.13042462265442,1.00072308195177
"972","b[8,29]","b[8,FL]",638,0.130163254955206,0.102228061891064,0.156160173633902,1.00012080844307
"1022","b[9,29]","b[9,FL]",639,0.12377518202649,0.0966794865777793,0.150358023477483,0.999642972002517
"72","b[10,29]","b[10,FL]",640,0.165460714264701,0.138374740579394,0.191632607979396,1.00015576932344
"122","b[11,29]","b[11,FL]",641,0.0926255558219951,0.0654391213305166,0.119450672241967,1.00031450548214
"172","b[12,29]","b[12,FL]",642,0.0434309666367066,0.0168636894956507,0.0693590422063557,1.00068720660344
"222","b[13,29]","b[13,FL]",643,0.0626125555548114,0.0361297961898759,0.0884047952822393,1.00188908667116
"272","b[14,29]","b[14,FL]",644,0.0733683745373494,0.0485019714872878,0.0991547476468106,1.00073115381277
"322","b[15,29]","b[15,FL]",645,0.0360403240542971,0.00974215010764043,0.0618222823954548,1.00050416903251
"372","b[16,29]","b[16,FL]",646,0.0101219043334656,-0.0172180508118388,0.0361725511786406,1.00045593510593
"422","b[17,29]","b[17,FL]",647,0.028198193494654,0.00177145335208127,0.0545435005962359,0.999844465470504
"472","b[18,29]","b[18,FL]",648,0.0144865456692211,-0.0135607962941513,0.0428087306186701,0.999932272252667
"522","b[19,29]","b[19,FL]",649,0.00219186187922326,-0.0259329158052977,0.0295950540437645,1.00078227588664
"622","b[20,29]","b[20,FL]",650,0.00888379979231268,-0.0177031499481319,0.0330874680880748,1.0002574647317
"672","b[21,29]","b[21,FL]",651,-0.000653662885845858,-0.0294058086554339,0.0271908303690126,1.00134938262982
"24","b[1,30]","b[1,GA]",652,-0.0909529324236065,-0.120647603706141,-0.0615160086652535,0.99982266996531
"574","b[2,30]","b[2,GA]",653,-0.100063770367279,-0.127913736641041,-0.0720335600774013,1.00041257001969
"724","b[3,30]","b[3,GA]",654,0.0456350935591765,0.0177596993833144,0.0717872143764557,1.00109324596138
"774","b[4,30]","b[4,GA]",655,0.00071516420672083,-0.0265802543660345,0.0278187039405471,1.00112334858254
"824","b[5,30]","b[5,GA]",656,0.0137580097363305,-0.0136838140987498,0.0404832512027655,0.99967859273862
"874","b[6,30]","b[6,GA]",657,0.0937369790050989,0.0682912837354892,0.121037555113157,1.00035523010452
"924","b[7,30]","b[7,GA]",658,-0.0377848755594347,-0.0647772774273988,-0.0111836413787325,1.00004096530289
"974","b[8,30]","b[8,GA]",659,0.0506103181773817,0.0241411972307646,0.0779801511452935,1.00062282253608
"1024","b[9,30]","b[9,GA]",660,0.00467904401832113,-0.0232607299303253,0.0318625258284655,1.00153692232261
"74","b[10,30]","b[10,GA]",661,0.0111017954575465,-0.0158371894287984,0.037834019278801,0.999769044181948
"124","b[11,30]","b[11,GA]",662,0.0275750260498262,4.49119816983134e-05,0.0532059358611053,1.00179287762435
"174","b[12,30]","b[12,GA]",663,0.0391034834010567,0.013073005412835,0.0651110193270129,1.00142414297804
"224","b[13,30]","b[13,GA]",664,0.034156717225131,0.0077854752792189,0.0606865024091503,1.00053673958812
"274","b[14,30]","b[14,GA]",665,0.0362811100211258,0.009799963955428,0.0621286612936336,1.00074199321903
"324","b[15,30]","b[15,GA]",666,0.0428886219733213,0.0172066480812073,0.0683967476323788,0.999935546985139
"374","b[16,30]","b[16,GA]",667,0.115809531137125,0.0898378611876653,0.141207552433725,1.00060481428805
"424","b[17,30]","b[17,GA]",668,0.0866753380559294,0.0598260207576265,0.113149925269788,1.00053045494553
"474","b[18,30]","b[18,GA]",669,0.0982212579918455,0.0699465990289307,0.126767582405162,1.00263365193767
"524","b[19,30]","b[19,GA]",670,0.0743068221144237,0.0455860393728928,0.103174151277609,1.00065121903941
"624","b[20,30]","b[20,GA]",671,0.077395940970324,0.0518512361524204,0.10392308384254,0.999994310298409
"674","b[21,30]","b[21,GA]",672,0.0778746271407312,0.0491853504837919,0.106474490795535,0.999969902456831
"25","b[1,31]","b[1,IA]",673,-0.0487556665347699,-0.0764394478937695,-0.0205688938855943,0.999957170313738
"575","b[2,31]","b[2,IA]",674,-0.229824748921503,-0.259170868080241,-0.202136490929686,0.999753593127716
"725","b[3,31]","b[3,IA]",675,-0.112910718913024,-0.141093327829559,-0.0845383164677254,0.999621223171542
"775","b[4,31]","b[4,IA]",676,-0.145819944502184,-0.174300774691968,-0.118988409284054,0.999805669235391
"825","b[5,31]","b[5,IA]",677,-0.192387561802014,-0.219541392860013,-0.164470951357879,1.00059021476515
"875","b[6,31]","b[6,IA]",678,-0.128738070532101,-0.156522955819283,-0.102099815203327,1.00012545437977
"925","b[7,31]","b[7,IA]",679,-0.115923467821471,-0.143107644392821,-0.0884410347302987,0.999949739650745
"975","b[8,31]","b[8,IA]",680,-0.101940999187341,-0.12932505231336,-0.073592398055142,1.00039421655574
"1025","b[9,31]","b[9,IA]",681,-0.197450600504347,-0.224678335542125,-0.171071373817314,1.00042188909927
"75","b[10,31]","b[10,IA]",682,-0.234736627001825,-0.261705480373356,-0.208080558890676,0.999815670741319
"125","b[11,31]","b[11,IA]",683,-0.172774129173274,-0.19947070104238,-0.145616834725879,1.00011126641712
"175","b[12,31]","b[12,IA]",684,-0.225124490551915,-0.251744893945257,-0.19837883492731,0.999955642813706
"225","b[13,31]","b[13,IA]",685,-0.10484877758672,-0.13138324605922,-0.078268246316257,1.00108436697768
"275","b[14,31]","b[14,IA]",686,-0.0805156496597367,-0.108023105496465,-0.054542637637355,1.00189139053866
"325","b[15,31]","b[15,IA]",687,-0.0721526760701121,-0.0984515701502476,-0.0464639011415444,1.00008303088898
"375","b[16,31]","b[16,IA]",688,-0.136286229405507,-0.162119684046665,-0.109779787094129,0.999931646734098
"425","b[17,31]","b[17,IA]",689,-0.121591779324212,-0.148148240347408,-0.0951584634573974,1.00015056386465
"475","b[18,31]","b[18,IA]",690,-0.148412529555904,-0.176052741721911,-0.120783324282808,0.999653269832775
"525","b[19,31]","b[19,IA]",691,-0.10805527638878,-0.137409814490566,-0.0795798126819311,1.00059946299819
"625","b[20,31]","b[20,IA]",692,-0.0824535655954595,-0.107998047727384,-0.0573135774921852,1.00007296439266
"675","b[21,31]","b[21,IA]",693,-0.102245172929082,-0.131419241121783,-0.0735961443304891,1.00146835549477
"26","b[1,32]","b[1,ID]",694,-0.111701364696299,-0.140568043697468,-0.082489181188857,1.00006214642904
"576","b[2,32]","b[2,ID]",695,-0.135377560551232,-0.162812956548915,-0.106097944382974,1.00003790796975
"726","b[3,32]","b[3,ID]",696,-0.212703993958079,-0.241140867184357,-0.186292094521104,0.999869613690377
"776","b[4,32]","b[4,ID]",697,-0.0796826843081836,-0.107590308656782,-0.0505531622982859,1.0003109813349
"826","b[5,32]","b[5,ID]",698,-0.116220200248333,-0.145213031723873,-0.0888255825948926,0.999767536103666
"876","b[6,32]","b[6,ID]",699,-0.0658726151065089,-0.0932592697435123,-0.0385942006355677,1.00058173294025
"926","b[7,32]","b[7,ID]",700,-0.0361809340944675,-0.0645913196387431,-0.00796989899937423,1.00004406043965
"976","b[8,32]","b[8,ID]",701,-0.342098010001939,-0.370283733046291,-0.313868685282478,1.00013199258567
"1026","b[9,32]","b[9,ID]",702,-0.23205102317977,-0.259480587338064,-0.205300251371494,0.999735707403565
"76","b[10,32]","b[10,ID]",703,-0.280962453269544,-0.308281003701539,-0.254069120204141,0.99984835964251
"126","b[11,32]","b[11,ID]",704,-0.238925612765418,-0.266017034798815,-0.211661208134228,1.00070041779903
"176","b[12,32]","b[12,ID]",705,-0.239391659424112,-0.267905769653627,-0.212827955993586,0.999577537272713
"226","b[13,32]","b[13,ID]",706,-0.241447022637575,-0.269366760358977,-0.214642405140927,1.00001942867528
"276","b[14,32]","b[14,ID]",707,-0.234536558666448,-0.260438841487932,-0.207210316298585,0.999930819065987
"326","b[15,32]","b[15,ID]",708,-0.233819452697821,-0.260772807929598,-0.20803574438941,1.00169781286136
"376","b[16,32]","b[16,ID]",709,-0.226441521595347,-0.252538972197826,-0.199769013230114,1.00394364103146
"426","b[17,32]","b[17,ID]",710,-0.236315366271696,-0.263060456909397,-0.209853236420919,1.00387060259511
"476","b[18,32]","b[18,ID]",711,-0.12069328231546,-0.149643041951318,-0.0920534591088654,1.00127644347622
"526","b[19,32]","b[19,ID]",712,-0.0968687651326938,-0.125517141409985,-0.067881293406814,1.00038403573856
"626","b[20,32]","b[20,ID]",713,-0.0690337713508713,-0.0947184982590198,-0.0431944790912911,0.999952112136521
"676","b[21,32]","b[21,ID]",714,-0.0667802874945468,-0.0957466864198754,-0.037869660928958,1.00081173702279
"27","b[1,33]","b[1,IN]",715,-0.189142483063179,-0.218411934029161,-0.160805092313324,1.00021805734427
"577","b[2,33]","b[2,IN]",716,0.37067673890087,0.343213459916866,0.398198943014865,0.999718733917438
"727","b[3,33]","b[3,IN]",717,0.123073061307126,0.095941725051619,0.148994096590054,1.00002640769637
"777","b[4,33]","b[4,IN]",718,0.275673515474912,0.249184344883442,0.302770766929302,1.00129593649576
"827","b[5,33]","b[5,IN]",719,0.0560018609146297,0.0292962441947592,0.0835014600554356,1.00224003219512
"877","b[6,33]","b[6,IN]",720,0.0739416689485977,0.0456437954024941,0.101474056962094,1.00014391547127
"927","b[7,33]","b[7,IN]",721,0.0454868893136546,0.0182829890652295,0.0724968859670789,0.99965187414019
"977","b[8,33]","b[8,IN]",722,0.0964158220840419,0.0689290451308156,0.123255501433463,1.00076836688711
"1027","b[9,33]","b[9,IN]",723,0.0555771805085287,0.0284302013204318,0.0816316203918401,1.00003916705311
"77","b[10,33]","b[10,IN]",724,0.0234233464469271,-0.00281039385936102,0.0496519857239593,0.999980941245243
"127","b[11,33]","b[11,IN]",725,0.0583705790332575,0.033097465816032,0.085028323179265,0.99955337378924
"177","b[12,33]","b[12,IN]",726,0.0610618880248814,0.03390302942149,0.0895464594286168,1.0003434787384
"227","b[13,33]","b[13,IN]",727,0.0601624627117429,0.0330048061492765,0.0872052948188888,1.00023117752678
"277","b[14,33]","b[14,IN]",728,0.0625849327054455,0.0359458970588905,0.0887671170581724,0.999853285456487
"327","b[15,33]","b[15,IN]",729,0.0685844034510921,0.0417561144503104,0.0958139021270009,0.999900195468494
"377","b[16,33]","b[16,IN]",730,0.0707627904427414,0.0437969138686482,0.0974245862791301,0.99974714327538
"427","b[17,33]","b[17,IN]",731,0.0723230409023336,0.0458725113695124,0.0986965785088295,0.999658457906313
"477","b[18,33]","b[18,IN]",732,0.0679100893327494,0.0400170574655909,0.0959979016639807,1.00070057995077
"527","b[19,33]","b[19,IN]",733,0.0416999462965905,0.0145283241982387,0.0683832491254653,1.00045665024336
"627","b[20,33]","b[20,IN]",734,0.0870873647396957,0.0618063295561276,0.112202049299928,0.99995226365063
"677","b[21,33]","b[21,IN]",735,0.0296951081333266,0.00142591182490147,0.059141897960329,0.999696619399484
"28","b[1,34]","b[1,MA]",736,-0.0649773045081221,-0.0942821835844293,-0.0362098356388664,1.00017036276756
"578","b[2,34]","b[2,MA]",737,0.100595682305575,0.0727750380727096,0.128835271258572,0.999855722123668
"728","b[3,34]","b[3,MA]",738,-0.065130417954448,-0.092533023234099,-0.0372732367954572,1.00048599210534
"778","b[4,34]","b[4,MA]",739,-0.0372456929083388,-0.0641204964932974,-0.00953110235496969,1.00072334304379
"828","b[5,34]","b[5,MA]",740,0.0444751653364145,0.016347981195516,0.0728997274688919,1.00125494790831
"878","b[6,34]","b[6,MA]",741,0.0398001922012283,0.0127647709427225,0.0668329615483056,1.00153203319231
"928","b[7,34]","b[7,MA]",742,0.121844551767614,0.095767932730841,0.148964196194096,1.00056554384792
"978","b[8,34]","b[8,MA]",743,0.0911424419668391,0.0634469028337615,0.117498514720569,1.00010195019673
"1028","b[9,34]","b[9,MA]",744,-0.0287027058535145,-0.0549100176649999,-0.00233479188702201,1.0003941076383
"78","b[10,34]","b[10,MA]",745,0.0299807826978149,0.00368679599292144,0.0573634231319456,1.00191354728463
"128","b[11,34]","b[11,MA]",746,0.0186351883033117,-0.00748362982912909,0.0446522698060673,1.00068248518352
"178","b[12,34]","b[12,MA]",747,0.0434616497480782,0.0175120246753866,0.0693897729732477,1.00088842074896
"228","b[13,34]","b[13,MA]",748,0.0310970618485939,0.00507383269264915,0.0567729295359608,0.999975574346093
"278","b[14,34]","b[14,MA]",749,0.0394163393115482,0.0127042077612744,0.0637965090322913,0.999667283112171
"328","b[15,34]","b[15,MA]",750,0.041882136134392,0.0161709222527689,0.0673824638091357,0.999861726060509
"378","b[16,34]","b[16,MA]",751,0.0464410607609494,0.0197251390698509,0.072474281001111,0.999803751329281
"428","b[17,34]","b[17,MA]",752,0.0456202183292879,0.0186582417840319,0.0717358271777877,0.999934474058426
"478","b[18,34]","b[18,MA]",753,0.0441363661744132,0.0155388417023768,0.0724426355836291,0.999882987916922
"528","b[19,34]","b[19,MA]",754,0.0250266269342684,-0.00219316948335633,0.0524979979290152,1.00008122720152
"628","b[20,34]","b[20,MA]",755,0.0322490731125602,0.00792547235066165,0.0570410604824142,0.999884397326409
"678","b[21,34]","b[21,MA]",756,0.0269472932690267,-0.00221602093616302,0.0555622373535381,0.999722824357356
"29","b[1,35]","b[1,MD]",757,0.163926350006834,0.134184536848632,0.193456064546679,1.0002688440104
"579","b[2,35]","b[2,MD]",758,0.109513463542491,0.0828471214346667,0.137925407144115,1.00010463014537
